"HMDB.ID","Compound.Name","CSM5FZ3N","CSM5FZ3T","CSM5FZ48","CSM5FZ4A","CSM5FZ4O","CSM5MCTZ","CSM5MCU4","CSM5MCVH","CSM5MCWK","CSM5MCXB","CSM5MCXF","CSM5MCYU","CSM67U9T","CSM67U9V","CSM67U9X","CSM67UH7","CSM79HG4","CSM79HJE","CSM79HJG","CSM79HJI","CSM79HQL","CSM79HQN","CSM79HQR","CSM7KOQ7","ESM5MEB9","ESM5MEDZ","ESM5MEEG","HSM5FZBJ","HSM5MD3L","HSM5MD4S","HSM5MD5Z","HSM5MD7Z","HSM5MD82","HSM5MD86","HSM5MD87","HSM5MD8A","HSM5MD8H","HSM67VDR","HSM67VDX","HSM6XRQB","HSM6XRQC","HSM6XRQE","HSM7J4JT","HSM7J4JV","HSM7J4JW","HSM7J4LP","HSMA33NW","HSMA33NY","MSM5LLDI","MSM5LLEH","MSM5LLFG","MSM5LLIC","MSM5LLIS","MSM6J2H9","MSM6J2JF","MSM6J2JH","MSM6J2NA","MSM6J2PO","MSM6J2Q1","MSM79H8D","MSM79H94","MSM79HD6","MSM9VZFJ","MSM9VZM4","MSM9VZMM","PSM6XBQM","PSM6XBRK","PSM6XBSE","PSM7J188","PSMA265X"
"HMDB02024","imidazoleacetic acid",24445055,14120026,30797243,35522177,58116873,22892142,21611398,9863079,1567680,41938294,15356753,204930088,38739076,1565269,8517295,47559111,9320885,12131132,22098711,29947570,1964079,11066454,24046274,107338747,8280798,18767577,17334442,2452799,24996915,9265103,137658037,11271107,33758634,14310998,10600387,66122176,16450611,9697404,17948479,6494014,15924754,1902852,18130412,16139870,14360654,23309685,21104606,15743506,84476905,3957681,15703626,16462162,14034719,19329014,13133964,NA,644790,12288523,5813473,35549737,5776399,30673019,11879542,14951745,23596087,13475224,7866247,20683890,1845986,24155538
"HMDB12252","linoleoyl ethanolamide",56134244,1310598,47113542,1116442,602773,185071,394064,29865801,511994,3173241,7045186,645418,10460537,243124,5558331,2422107,16172570,1809743,7174223,11704271,558777,1027797,1381199,217648,9082744,11740398,66188479,2054428,1793646,39227620,2643438,3268909,4965551,15907428,2222081,1615974,2190636,1731837,3763312,12967673,17393476,383922,6745263,5172981,5820934,39962317,23694532,3637113,1782588,850904,886230,3908763,3254834,17018420,4968588,455907,576639,698798,937193,653393,60337732,2058620,296528,2686783,4578150,18504256,1101313,13585071,1043844,10359649
"HMDB04159","urobilin",NA,NA,53167829,86471029,6638136410,25641901,195252748,NA,2623186870,153124226,14266414,NA,NA,469003872,NA,2399088100,8243247,92325447,1064683393,NA,2460933613,81182646,NA,697130777,33702144,26182609,1828854,NA,580178617,NA,1834372149,70113910,14743282,NA,343562028,5215769,1770958583,3573419,329520055,NA,NA,650733036,55069868,299968521,1288299711,NA,518759407,4431183637,218623756,59750,458672122,4539213222,2297430501,984089229,59649533,3015086792,12405661372,4963024516,1343494439,17434108864,42545834,21719348,2290893277,2055488469,663229749,703694185,1176466141,NA,34446254,142609374
"HMDB01921","metformin",16762,158553,13429,19642,930031,37454,9209,30294,17448,34347,19341,30609,19877,12276,17069,106719,22673,14280,39189,46429,21737,25530,17646,18516,8745,857,28936,110875,51226,52920,17495,33185,48084,81683,55579,5145,52953,469,8909,83256,45131,33454,77061,15941,38777,185395,43491,39066,49648,85344,21801,73262,1834,20029,30872,17125,19854,30879,9815,6016,8190,24671,4091,19772,16455,13166,43050,9662,51802,20522
"HMDB02820","methylimidazole acetic acid",1805518983,180692148,4975759772,2980141366,1282802386,2570846631,1534586987,52648937,3308854244,829559840,787546254,217524368,2711647529,3602905992,257701705,1907774789,1621003286,1528437925,1116816755,249110948,6647329277,894391121,41928165,13266508162,798187219,629397457,199076351,24915593,4968374346,1440572040,466899204,500705421,4396824297,113283520,1585184796,3690727540,2569076231,714148874,1089920646,30049607,16843664,2000328679,1449557311,2937873180,349043769,538926416,1533568782,5801264985,4079132471,30434711,1675327091,2088892454,8019392842,188010990,329398090,7539161249,6033445650,7261829561,9658337803,5475275608,3658747411,5210310214,1829561230,4183296034,654441905,652831566,3300055334,27402188,94675656,492188124
"HMDB15052","metronidazole",10023,NA,3996,671,NA,NA,8873,3543,5507,13272,659,2486,10280,474,3842,8053,5158,9962,19669,4153,2014,2447,9069,NA,1870,22915,4998,10681,9728,4569,12770,16509,3811,46483494,26054,2633,5709,8033,3144,1138,1354,1254,7871,4113,6733,59092671,4370,4157,2418,27917927,6712,10453,9223,2348,3156,3753,1326,6816,20930,1154,2097,11411,2332,3935,19000,9698,4029,17927,2361,2229
"HMDB02172","N1,N12-diacetylspermine",260569851,403887522,139683445,104103458,9537527,556092216,206813088,844121234,66440938,4515750,602335865,539148856,184139248,7717639,186228711,10663115,592965156,153749960,60348046,425153379,7767755,1818822495,333128850,119273367,63498006,2973788987,1470532433,1052908568,76994501,102879535,328840189,303250442,69703727,2205789195,2716161857,11412984,72605224,818161715,1326933,4787612481,516274483,52250532,395574804,196829578,148647897,636856630,171763601,397220996,62323976,33002474,1917290,92773303,233883991,2084679715,6328022,33133385,7952502,163534595,95149723,203422290,239434451,968558379,3362498,2015135074,78362454,1041550618,677588936,538657607,31626098,823738347
"HMDB01276","N1-acetylspermidine",3954588,21408738,7909883,4902610,12095201,33105884,19141120,36021730,6745224,3318266,26602319,27918093,5649997,1256609,9096069,8300063,38112063,17072661,10214632,25880659,1940570,23930145,18585058,6066705,3400875,59063606,44683210,14206544,9618903,3449443,11548255,3765232,1914778,8740636,19330905,494569,4955147,10676772,139866,66416360,11261033,3301635,11818101,3579677,13215678,5529572,8338004,9539931,3111712,1685926,826499,22908079,14494114,31388426,892446,12541778,7111919,31097521,13465299,8699432,19104555,25679092,551179,58754877,9045364,15829727,37736897,83763019,2680006,16847861
"HMDB01186","N1-acetylspermine",19228299,120666975,14655756,27761700,10335976,51533708,40979018,132808987,22796162,NA,16432017,32535068,5649984,NA,67051948,8916517,66313623,62836424,14392950,152903996,NA,368017994,16515586,NA,NA,359335303,341223749,559939514,27726623,16390174,NA,39878776,1732814,540060426,1248084231,NA,NA,12277220,NA,1287471707,36188365,32493145,28914896,NA,23845676,20055465,19835669,213552447,14432431,NA,NA,53050694,52750944,54359964,1322515,8831446,NA,47275660,NA,4816570,27278013,32857762,NA,188321229,7361208,190134899,418374228,162059052,7210339,201158564
"HMDB04193","N1-methyl-2-pyridone-5-carboxamide",667452,427623,664596,103033,556964,3781469,1018838,624562,120730,162537,139056,211030,496233,307110,1600402,250271,1365978,463812,3771316,493429,1075215,459188,1996936,423006,230651,372402,260980,201805,250325,4036682,850651,340645,282222,480572,646082,270687,93627,129305,231496,95499,50691,349707,2776008,309177,68253,195428,719046,593795,327388,206996,1236257,586163,923219,2101253,123946,59104,32063,91984,485049,221333,426785,691939,728439,132295,74442,1753986,256646,1253193,301484,395752
"HMDB04824","N2,N2-dimethylguanosine",5118,NA,NA,NA,752,NA,15083,67920,1497,95,NA,9114,1359,3941,43676,42,NA,14953,462,1064888,753,1721,111008,507,7847,220308,22149,64646,41210,43837,7089,8432,3091,673517,1216,23240,11092,16622,351,18,3313,35710,4847,12209,19,1591559,2949,8139,NA,22689,193239,NA,4920,406,2085,726,19,29739,5260,25313,NA,NA,10564,18636,77,25789,4642,8875367,2638,716
"HMDB00206","N6-acetyllysine",60360638,27093216,86481335,44185465,101330563,25289750,91497307,35603990,35168846,35099924,107171045,122470461,46369008,149263705,23363819,574627892,74613328,61905126,259551707,45772976,118127388,25152177,37472191,141607252,70042626,54090026,57235153,87424731,280215860,56069867,124446624,99462007,214576248,85212345,40298069,93661813,142248278,72698088,28354359,355952619,54003282,123369580,179345192,103671342,153871059,102954492,58722595,184079612,386312955,19290132,28806523,255713309,55209575,242782019,76656831,65088627,116231978,159382427,100022992,92295004,104785932,118637161,53936690,117105474,155020047,94775003,152459106,70885667,21753496,60548963
"HMDB00766","N-acetyalanine",1268,12495,1183,2651,2025,778,2781,3294,201,5399,NA,2236,1311,463,173,NA,11758,6526,4594,198,1267,327,1871,1835,2178,4415,6672,534,5065,7193,1963,3547,2678,275,456,2853,348,641,2331,547,319,168,NA,1713,2597,527,3270,523,3168,1013,1436,NA,555,NA,4620,291,318,1291,NA,1061,8429,3944,926,2007,3907,2395,1920,4019,4411,984
"HMDB00812","N-acetylaspartic acid",NA,NA,NA,NA,1414,NA,NA,1427,22856,16291,NA,1558,243,6367,NA,815,19883,127,174,254846,5925,NA,9854,NA,14966,574,334,4595,15830,505,4593,2179,4819,7683,NA,NA,NA,NA,NA,NA,NA,NA,257,1658,153,918,NA,5051,16557,338,NA,3892,1722,NA,NA,369,3819,NA,2966,41259,411,NA,NA,NA,1805,3390,1534,8931,NA,NA
"HMDB06029","N-acetylglutamine",2257739,35580174,1470829,3179669,NA,2224782,4323107,19158070,3928491,3765836,828370,807247,1340886,1947081,2896052,2745804,NA,3560329,3333150,5370056,3625865,3666622,3476314,2039231,NA,1380134,NA,NA,1856251,3253718,5058170,1575165,1191604,999237,3762191,486493,1922286,397842,NA,4364637,4602456,2670190,2566187,862946,1415522,NA,1300259,16766375,NA,NA,1231874,2686391,902694,NA,1199582,2182283,6386566,2940578,1594116,4026088,NA,3198043,853311,1539714,960236,2048958,3323711,3423442,NA,2975206
"HMDB13253","N-acetylhistamine",242057761,2688363484,568333962,820444657,258409588,522276760,634876414,240897806,18449741,965877527,64704378,3033474149,373110343,1014057,2730015541,303349748,320364221,299563878,469904079,593485047,4984345,133316952,130741826,1279132277,3388432970,58450619,255020691,41010969,558618837,241567208,2265968673,351707052,889779680,87169112,575803468,603487723,276000249,230462901,266460921,77208598,1406924372,386840,284683464,2835818277,304212421,37327002,536626492,394164597,130673399,14075144,224403279,238342229,445174226,311657434,364438866,4651655,NA,634966016,33950343,514130489,114874271,367077222,118876820,867560992,166688816,1856314284,773317844,116848797,483138671,1044343474
"HMDB32055","N-acetylhistidine",39647,35800,246695,8623,221801,1047,56777,86323,NA,3931,149649,92706,76308,200345,8676,1530192,130371,144785,683972,396177,201497,17586,162862,204917,132663,58397,232755,483489,437855,106450,114659,456349,220564,385437,54406,104685,234225,123791,117441,455132,62594,205850,320589,339330,271337,637000,107463,112662,6420027,220453,27758,386888,84581,357101,156846,119618,129844,166274,125554,259315,122222,129070,51926,199874,247353,125969,261005,334830,156324,363288
"HMDB03357","N-acetylornithine",20001,51822,19757,29275,13939,106268,12403,16938,8388,980,13992,48475,32975,23260,22298,47496,29769,21267,NA,16587,12733,20501,31493,26458,11187,20414,60632,18620,44368,36176,13720,17176,10718,44729,61853,47714,13735,8756,1037,29249,20367,26480,88306,18989,12896,73686,6695,22527,15622,41550,4203,44837,15097,59982,21645,3580,5441,3591,19629,11484,1429,18775,7002,10334,10567,28308,39084,27325,13857,41751
"HMDB02064","N-acetylputrescine",507523,69658369,620826,138811,138002,7747823,20075498,22705901,472399,11243992,16635460,242642,195745,152032,8972405,476839,131704173,1209447,2236522,6406090,85114,18884381,7394222,204086,1680033,16084711,84361179,13607683,1089439,36258126,3558263,46138139,439446,571769,25342860,85160,479369,7098980,74640,46103434,17703760,634765,12508634,3683317,14468359,13643495,22783503,326832,1527073,4491021,255512,792719,14042815,6815361,991839,172748,240423,725123,971276,1233940,9964863,15563492,42538,48841831,385022,41314231,51827819,28491780,123782601,23228784
"HMDB04620","N-alpha-acetylarginine",563048,495886,1347500,1022762,533255,2014168,1856546,1102982,921955,396850,752268,841374,2636903,595580,1452648,2242800,466962,794510,929020,3330242,1973266,778357,3568868,2842964,579682,702008,632060,1348160,1853932,2351988,2083813,1057832,1053970,1833179,1662260,597078,714439,1554822,178419,6531108,577014,650089,3867039,1411314,1021795,3085261,397767,1117341,489959,744193,389288,615007,853800,1135871,671755,953372,916402,553670,1086535,370913,788267,1428924,278924,2300840,1391950,956491,2375303,1325686,1063161,781025
"HMDB13287","N6,N6-dimethyllysine",83442,825760,452005,419295,72251,974661,1222884,737061,80591,25935,455046,329052,431905,82842,198596,248496,104602,510279,1293609,1419671,41527,3151355,535997,105507,456402,3956630,4285724,6479476,2091124,252175,405577,3156530,1277922,3844067,1318985,52811,640355,135997,20652,18572154,282114,1250870,1485281,189563,2906787,3951190,1801996,2640600,944414,119496,105853,581681,1005412,2458239,751072,42971,NA,816783,103417,866204,505624,285342,55278,1128718,81490,2292068,2363486,2452853,4609795,2206893
"HMDB01325","N6,N6,N6-trimethyllysine",240640,755392,592155,517624,608027,2112941,34969761,14902891,468711,152523,1634471,437560,362278,101170,9838966,918990,251342,1306560,485474,61042105,275771,669777,69782857,180788,422559,10494808,1199974,14106577,2402729,2014233,188735,561121,848836,39034301,1129999,120321,1003426,306924,2192,24245650,7488520,1495903,1384960,175789,2763647,31122501,913058,8302278,1513064,14316617,242027,1830340,17076101,15938259,422328,246990,299204,1469572,963143,841978,798636,374315,46911,1016053,233983,388976,1908438,26834985,449682,902472
"HMDB03269","nicotinuric acid",NA,47449264,49655444,26614471,9571921,58599259,NA,NA,NA,NA,38667386,NA,26002031,46621933,33613289,NA,NA,NA,NA,NA,4232087,15125783,56997392,37509564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14876139,NA,NA,NA,NA,NA,NA,31867199,27294396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40963154,NA,NA,NA,NA,NA,NA,NA,17204424,NA,NA,NA,NA,NA,NA,15738721,39744149
"HMDB04610","phytosphingosine",34209197,400473814,242998895,209343670,52247947,260322560,146274585,70175297,177990813,689865813,170310248,62358396,230163740,51902093,278783379,67353826,83626517,203100390,459852263,188434604,41145779,154276798,152944399,147845182,76018033,216603210,214811243,5432537,14088823,98978165,437420811,154165898,616096511,42004365,267411731,286517297,190190774,109355391,127089820,62851037,213743311,47443659,344056988,126124091,122625665,83713571,301067946,135469739,96536154,131578175,154174745,91186954,81073890,271451552,160834819,37099633,28488879,3520946,228901253,273356919,216234329,152973985,87122683,255322907,99758958,302864393,99667791,129847516,75745481,1286540920
